,,PlusMinus,PlusMinus,GameID,Team,Seconds
,,mean,std,count,first,mean
player,HomeAway,,,,,
Brandon Paul,Away,0.5357142857142857,6.149267603828285,28,SAS,194.82142857142858
Brandon Paul,Home,0.23333333333333334,6.441692502661903,30,SAS,109.73333333333333
Bryn Forbes,Away,0.14634146341463414,8.180956471005564,41,SAS,354.2439024390244
Bryn Forbes,Home,2.736842105263158,11.765005853426178,38,SAS,337.10526315789474
Danny Green,Away,-2.588235294117647,13.103591104035063,34,SAS,435.1470588235294
Danny Green,Home,4.72972972972973,12.368527821874377,37,SAS,501.6756756756757
Darrun Hilliard,Away,-1.75,6.898067362191626,4,SAS,106.75
Darrun Hilliard,Home,2.2222222222222223,7.758507874871588,9,SAS,117.44444444444444
Davis Bertans,Away,1.0,7.01585505994973,37,SAS,300.7027027027027
Davis Bertans,Home,1.358974358974359,8.031147193033343,39,SAS,218.25641025641025
Dejounte Murray,Away,-0.5853658536585366,11.108500370788349,41,SAS,407.0243902439024
Dejounte Murray,Home,4.8,8.987740938605606,40,SAS,385.925
Derrick White,Away,2.8181818181818183,5.173358325462906,11,SAS,154.72727272727272
Derrick White,Home,2.0,2.8284271247461903,6,SAS,26.0
Joffrey Lauvergne,Away,0.20689655172413793,7.33085119957736,29,SAS,195.6206896551724
Joffrey Lauvergne,Home,-2.76,6.372336044706578,25,SAS,139.84
Kawhi Leonard,Away,-5.25,13.200378782444085,4,SAS,355.25
Kawhi Leonard,Home,8.5,9.03696114115064,4,SAS,472.75
Kyle Anderson,Away,-0.5526315789473685,10.438228513940768,38,SAS,465.4736842105263
Kyle Anderson,Home,5.27027027027027,11.337373418743693,37,SAS,514.918918918919
LaMarcus Aldridge,Away,1.1388888888888888,11.105089638225163,36,SAS,603.0
LaMarcus Aldridge,Home,6.564102564102564,12.793491091371159,39,SAS,654.8717948717949
Manu Ginobili,Away,-0.7,11.60900364015971,30,SAS,343.03333333333336
Manu Ginobili,Home,3.1666666666666665,10.3081105376855,36,SAS,402.3333333333333
Matt Costello,Away,3.0,3.0,3,SAS,138.0
Matt Costello,Home,7.0,,1,SAS,249.0
Patty Mills,Away,-0.4634146341463415,10.117058764719147,41,SAS,448.8048780487805
Patty Mills,Home,4.2682926829268295,10.293260878467771,41,SAS,534.9024390243902
Pau Gasol,Away,-2.948717948717949,10.983117949473082,39,SAS,418.4871794871795
Pau Gasol,Home,4.128205128205129,10.90673255905314,39,SAS,437.71794871794873
Rudy Gay,Away,-0.037037037037037035,9.431866939271035,27,SAS,397.037037037037
Rudy Gay,Home,3.6129032258064515,11.580666127515691,31,SAS,427.5806451612903
Tony Parker,Away,-3.6296296296296298,8.17664661444714,27,SAS,334.2962962962963
Tony Parker,Home,1.5161290322580645,8.314128407884718,31,SAS,368.2258064516129
