,,PlusMinus,PlusMinus,GameID,Team,Seconds
,,mean,std,count,first,mean
player,HomeAway,,,,,
Andre Iguodala,Away,2.125,12.180762198726955,32,GSW,474.96875
Andre Iguodala,Home,5.894736842105263,13.008914768050014,38,GSW,444.05263157894734
Damian Jones,Away,-1.7777777777777777,5.585198693372013,9,GSW,104.22222222222223
Damian Jones,Home,-0.4444444444444444,5.387743291748205,9,GSW,70.77777777777777
David West,Away,-0.5121951219512195,6.975392287246332,41,GSW,221.46341463414635
David West,Home,0.43902439024390244,9.08583727701472,41,GSW,246.8780487804878
Draymond Green,Away,4.044444444444444,16.682810363250002,45,GSW,665.3777777777777
Draymond Green,Home,5.925,11.512284408738878,40,GSW,610.5
JaVale McGee,Away,0.6944444444444444,8.56511010501973,36,GSW,194.75
JaVale McGee,Home,0.7142857142857143,7.106630824847472,35,GSW,184.54285714285714
Jordan Bell,Away,0.8787878787878788,7.227368019192636,33,GSW,209.36363636363637
Jordan Bell,Home,3.6176470588235294,8.43159536247478,34,GSW,265.0
Kevin Durant,Away,2.261904761904762,15.833061309479378,42,GSW,693.547619047619
Kevin Durant,Home,9.405405405405405,11.852002783072994,37,GSW,657.1891891891892
Kevon Looney,Away,2.5789473684210527,9.146352334356141,38,GSW,274.6842105263158
Kevon Looney,Home,1.048780487804878,9.481432432687045,41,GSW,274.2926829268293
Klay Thompson,Away,1.5555555555555556,15.217447455822121,45,GSW,671.8666666666667
Klay Thompson,Home,8.75,9.407443861113391,40,GSW,649.725
Nick Young,Away,0.40425531914893614,9.997085606767962,47,GSW,273.3404255319149
Nick Young,Home,-0.7906976744186046,11.02498923341421,43,GSW,312.4418604651163
Omri Casspi,Away,-1.8,6.786984447804256,20,GSW,209.45
Omri Casspi,Home,1.3846153846153846,7.626673838978159,26,GSW,280.61538461538464
Patrick McCaw,Away,-2.269230769230769,8.572316803794374,26,GSW,270.65384615384613
Patrick McCaw,Home,-1.4666666666666666,9.673045853915612,30,GSW,333.3333333333333
Quinn Cook,Away,-1.5909090909090908,10.26162101233844,22,GSW,354.5
Quinn Cook,Home,1.7391304347826086,7.811514760009727,23,GSW,344.2173913043478
Shaun Livingston,Away,0.17073170731707318,7.899058295215923,41,GSW,284.7560975609756
Shaun Livingston,Home,2.4146341463414633,8.602254384044038,41,GSW,316.609756097561
Stephen Curry,Away,5.7272727272727275,15.338417306050369,33,GSW,666.2727272727273
Stephen Curry,Home,12.0,11.61378491276638,26,GSW,623.4230769230769
Zaza Pachulia,Away,2.5675675675675675,11.246087073932625,37,GSW,265.56756756756755
Zaza Pachulia,Home,2.5625,9.259476401277041,32,GSW,255.125
