,,PlusMinus,PlusMinus,GameID,Team,Seconds
,,mean,std,count,first,mean
player,HomeAway,,,,,
Ante Zizic,Away,-1.4,3.6476380245159654,20,CLE,119.85
Ante Zizic,Home,-0.058823529411764705,6.159044043470688,17,CLE,121.94117647058823
Cedi Osman,Away,0.24242424242424243,5.947847840975251,33,CLE,191.3939393939394
Cedi Osman,Home,0.45454545454545453,5.963906590330018,33,CLE,190.0909090909091
Channing Frye,Away,2.2777777777777777,9.278726811466651,18,CLE,250.55555555555554
Channing Frye,Home,1.5238095238095237,5.861902827743289,21,CLE,261.7142857142857
Derrick Rose,Away,4.75,4.856267428111155,4,CLE,397.75
Derrick Rose,Home,-4.0,10.434983894999018,10,CLE,381.3
Dwyane Wade,Away,-0.8181818181818182,11.918917990346525,22,CLE,406.3636363636364
Dwyane Wade,Home,4.0476190476190474,10.466499847017582,21,CLE,462.0952380952381
George Hill,Away,3.6818181818181817,13.812990309802625,22,CLE,589.0
George Hill,Home,3.8421052631578947,14.08412486097078,19,CLE,528.421052631579
Iman Shumpert,Away,2.2222222222222223,7.189884870040997,9,CLE,383.6666666666667
Iman Shumpert,Home,1.4,8.203657720797473,5,CLE,298.6
Isaiah Thomas,Away,-15.4,7.92464510246358,5,CLE,513.4
Isaiah Thomas,Home,-3.75,13.328272849205074,8,CLE,529.875
JR Smith,Away,-1.12,10.977974237870434,50,CLE,542.36
JR Smith,Home,-0.06666666666666667,11.920951761880882,45,CLE,570.8222222222222
Jae Crowder,Away,0.125,12.407264702234103,24,CLE,477.7083333333333
Jae Crowder,Home,-3.2083333333333335,11.029522306919759,24,CLE,522.7916666666666
Jeff Green,Away,0.04081632653061224,11.088581183048678,49,CLE,460.734693877551
Jeff Green,Home,1.0,9.30116271801417,44,CLE,424.79545454545456
John Holland,Away,0.7142857142857143,5.730197626187498,14,CLE,169.0
John Holland,Home,-5.25,6.273527146441853,8,CLE,141.0
Jordan Clarkson,Away,-2.5416666666666665,9.921339174450834,24,CLE,395.7083333333333
Jordan Clarkson,Home,-0.45454545454545453,9.277352212202793,22,CLE,345.45454545454544
Jose Calderon,Away,0.23529411764705882,6.040564009034013,34,CLE,276.70588235294116
Jose Calderon,Home,1.7666666666666666,9.07320166786494,30,CLE,299.9
Kendrick Perkins,Home,3.0,,1,CLE,347.0
Kevin Love,Away,-1.4324324324324325,11.516993580841362,37,CLE,542.1891891891892
Kevin Love,Home,3.918918918918919,12.367920822250822,37,CLE,585.8648648648649
Kyle Korver,Away,0.6304347826086957,11.386851473231305,46,CLE,414.7608695652174
Kyle Korver,Home,5.119047619047619,10.818237494411093,42,CLE,411.23809523809524
Larry Nance Jr.,Away,-0.6363636363636364,10.710677603149799,22,CLE,327.6818181818182
Larry Nance Jr.,Home,1.75,7.489466286936465,20,CLE,331.0
LeBron James,Away,0.14,13.636700181375799,50,CLE,733.12
LeBron James,Home,2.425531914893617,13.80570877643055,47,CLE,746.7021276595744
London Perrantes,Away,-0.2857142857142857,3.860668582611295,7,CLE,69.57142857142857
London Perrantes,Home,-2.6666666666666665,3.5023801430836525,6,CLE,146.66666666666666
Rodney Hood,Away,-1.4210526315789473,12.751103610074454,19,CLE,390.0
Rodney Hood,Home,-1.8235294117647058,11.870316413841119,17,CLE,462.4117647058824
Tristan Thompson,Away,-1.5757575757575757,10.133577548891308,33,CLE,392.0
Tristan Thompson,Home,-2.53125,10.8061642354663,32,CLE,409.125
