,,PlusMinus,PlusMinus,GameID,Team,Seconds
,,mean,std,count,first,mean
player,HomeAway,,,,,
Aaron Harrison,Away,-8.2,6.496152707564686,5,DAL,445.8
Aaron Harrison,Home,-7.25,14.056433876817168,4,DAL,544.5
Antonius Cleveland,Away,0.5,6.95221787153807,4,DAL,161.75
Antonius Cleveland,Home,-2.6666666666666665,3.8815804341359033,6,DAL,61.166666666666664
Dennis Smith Jr.,Away,-5.636363636363637,11.282780524482268,33,DAL,558.4242424242424
Dennis Smith Jr.,Home,-2.090909090909091,10.663499766621056,33,DAL,571.0
Devin Harris,Away,1.85,8.975258389477972,20,DAL,374.1
Devin Harris,Home,3.1904761904761907,11.771232083427153,21,DAL,311.42857142857144
Dirk Nowitzki,Away,-1.6285714285714286,9.750070027759723,35,DAL,493.9714285714286
Dirk Nowitzki,Home,0.4864864864864865,12.406587904150902,37,DAL,475.7837837837838
Dorian Finney-Smith,Away,-1.0,8.19756061276768,11,DAL,440.72727272727275
Dorian Finney-Smith,Home,-1.875,12.642756254641855,8,DAL,373.5
Doug McDermott,Away,-2.4285714285714284,8.50080797711231,14,DAL,456.0
Doug McDermott,Home,6.333333333333333,8.467406314626086,12,DAL,426.75
Dwight Powell,Away,-0.2702702702702703,8.444750666172082,37,DAL,398.4594594594595
Dwight Powell,Home,0.7837837837837838,11.419124151895204,37,DAL,405.5405405405405
Gian Clavell,Away,2.2,4.324349662087931,5,DAL,153.0
Harrison Barnes,Away,-6.714285714285714,12.251221856402319,35,DAL,651.8857142857142
Harrison Barnes,Home,-0.8378378378378378,12.850666894742844,37,DAL,655.2162162162163
J.J. Barea,Away,-1.0333333333333334,10.383950923497721,30,DAL,447.9
J.J. Barea,Home,1.0285714285714285,10.760728474918617,35,DAL,440.42857142857144
Jalen Jones,Away,-1.4285714285714286,6.160550377391695,7,DAL,274.7142857142857
Jalen Jones,Home,-4.5,18.520259177452136,4,DAL,300.75
Jameel Warney,Away,-1.0,2.8284271247461903,2,DAL,225.0
Jameel Warney,Home,-1.0,,1,DAL,107.0
Jeff Withey,Away,3.8333333333333335,4.708148963941845,6,DAL,62.5
Jeff Withey,Home,-1.3333333333333333,1.1547005383792517,3,DAL,36.0
Johnathan Motley,Away,-2.75,7.704358692139331,8,DAL,303.25
Johnathan Motley,Home,1.0,9.16515138991168,3,DAL,197.66666666666666
Josh McRoberts,Home,-0.5,3.5355339059327378,2,DAL,58.0
Kyle Collinsworth,Away,-2.125,7.491105837369184,16,DAL,291.1875
Kyle Collinsworth,Home,0.8,10.705138952858109,15,DAL,279.46666666666664
Maxi Kleber,Away,-2.8333333333333335,11.415528271362902,36,DAL,322.4166666666667
Maxi Kleber,Home,-0.03125,9.05354813710999,32,DAL,314.21875
Nerlens Noel,Away,-6.428571428571429,9.889499370655615,14,DAL,261.85714285714283
Nerlens Noel,Home,0.25,8.280590668435543,12,DAL,319.5
Salah Mejri,Away,0.25925925925925924,9.036645874491745,27,DAL,232.03703703703704
Salah Mejri,Home,0.3793103448275862,6.565134059687957,29,DAL,217.31034482758622
Scotty Hopson,Home,-10.0,,1,DAL,155.0
Wesley Matthews,Away,-9.535714285714286,11.843054357214465,28,DAL,638.1785714285714
Wesley Matthews,Home,-0.23333333333333334,11.288331886581346,30,DAL,660.3333333333334
Yogi Ferrell,Away,-2.128205128205128,10.516101657081784,39,DAL,500.1794871794872
Yogi Ferrell,Home,3.3421052631578947,12.548880246782169,38,DAL,513.9736842105264
