,,PlusMinus,PlusMinus,GameID,Team,Seconds
,,mean,std,count,first,mean
player,HomeAway,,,,,
Alec Burks,Away,-1.5,11.226621799857561,28,UTA,349.42857142857144
Alec Burks,Home,0.15789473684210525,8.361838397985554,38,UTA,263.5
Dante Exum,Away,2.4545454545454546,7.339804307522598,11,UTA,272.8181818181818
Dante Exum,Home,0.18181818181818182,9.547965037830645,11,UTA,251.36363636363637
David Stockton,Away,-4.0,1.4142135623730951,2,UTA,60.0
David Stockton,Home,-3.5,2.1213203435596424,2,UTA,43.0
Derrick Favors,Away,1.55,13.72243157042979,40,UTA,518.275
Derrick Favors,Home,3.25,15.082253113323585,40,UTA,514.275
Donovan Mitchell,Away,0.8,12.447221912271564,40,UTA,642.425
Donovan Mitchell,Home,6.928571428571429,14.059790195747306,42,UTA,605.952380952381
Ekpe Udoh,Away,1.15625,9.47699889545821,32,UTA,228.03125
Ekpe Udoh,Home,0.0,7.510911602691666,30,UTA,193.8
Erik McCree,Away,0.5,0.7071067811865476,2,UTA,26.5
Erik McCree,Home,-4.0,5.656854249492381,2,UTA,55.0
Georges Niang,Away,-1.6666666666666667,4.163331998932265,3,UTA,44.0
Georges Niang,Home,-1.1666666666666667,3.8686776379877745,6,UTA,61.0
Jae Crowder,Away,2.6875,11.025538535599972,16,UTA,546.125
Jae Crowder,Home,2.789473684210526,11.462881872317862,19,UTA,437.4736842105263
Joe Ingles,Away,0.9285714285714286,14.918302488182759,42,UTA,601.2142857142857
Joe Ingles,Home,6.119047619047619,15.158033177248134,42,UTA,564.547619047619
Joe Johnson,Away,-6.125,12.060265337047937,16,UTA,398.6875
Joe Johnson,Home,0.1,9.949316001057001,10,UTA,393.2
Jonas Jerebko,Away,0.16216216216216217,7.127854256808728,37,UTA,251.97297297297297
Jonas Jerebko,Home,0.9,9.561675639010195,40,UTA,265.6
Nate Wolters,Away,-0.75,4.573474244670748,4,UTA,82.0
Nate Wolters,Home,5.0,,1,UTA,39.0
Raul Neto,Away,2.8636363636363638,11.788999935555157,22,UTA,214.63636363636363
Raul Neto,Home,1.6956521739130435,7.730898939901642,23,UTA,185.0
Ricky Rubio,Away,-0.6052631578947368,14.503568011493288,38,UTA,552.1052631578947
Ricky Rubio,Home,8.052631578947368,14.801291704809675,38,UTA,510.39473684210526
Rodney Hood,Away,-1.5263157894736843,13.521047054510698,19,UTA,523.1578947368421
Rodney Hood,Home,-0.4666666666666667,11.575014141717167,15,UTA,479.73333333333335
Royce O'Neale,Away,0.9459459459459459,8.075841703452292,37,UTA,330.7567567567568
Royce O'Neale,Home,2.8333333333333335,9.889388252060892,36,UTA,294.19444444444446
Rudy Gobert,Away,2.206896551724138,14.67840812297541,29,UTA,593.9310344827586
Rudy Gobert,Home,8.15625,15.368819240224987,32,UTA,584.65625
Thabo Sefolosha,Away,-2.6470588235294117,12.231829260532683,17,UTA,413.6470588235294
Thabo Sefolosha,Home,5.176470588235294,10.829561937802742,17,UTA,362.05882352941177
Tony Bradley,Away,-1.0,3.3466401061363023,6,UTA,77.5
Tony Bradley,Home,2.3333333333333335,3.0550504633038935,3,UTA,17.0
