game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,0,0,0:12:00,0:00:00,0:00:00,2,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,0,0,0:12:00,0:00:00,0:00:00,4,DEN,jump ball,,DeAndre Jordan,Nikola Jokic,,,,,,,Nikola Jokic,,Wilson Chandler,,,,jump ball,,,,,,Jump Ball Jokic vs. Jordan: Tip to Chandler
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,0,2,0:11:40,0:00:20,0:00:20,7,DEN,shot,Nikola Jokic,,,,,,,,,Will Barton,2,,,made,,Pullup Jump Shot,13,-130,10,12,88,Barton 13' Pullup Jump Shot (2 PTS) (Jokic 1 AST)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,0,2,0:11:18,0:00:42,0:00:22,9,LAC,miss,,,,,,,,,,Tobias Harris,0,,,missed,,Floating Jump Shot,3,28,19,22.2,6.9,MISS Harris 3' Floating Jump Shot
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,0,2,0:11:18,0:00:42,0:00:00,10,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Clippers Rebound
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,0,2,0:11:18,0:00:42,0:00:00,11,DEN,foul,,,,,,,,DeAndre Jordan,,Nikola Jokic,,,l.b.foul,,,l.b.foul,,,,,,Jokic L.B.FOUL (P1.T1) (D.Stafford)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,3,2,0:11:13,0:00:47,0:00:05,13,LAC,shot,,,,,,,,,,Austin Rivers,3,,,made,,Jump Shot,25,121,218,12.9,26.8,Rivers 25' 3PT Jump Shot (3 PTS)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,3,2,0:11:04,0:00:56,0:00:09,14,DEN,turnover,,,,,,,,,,Will Barton,,,out of bounds lost ball turnover,,,out of bounds lost ball turnover,,,,,,Barton Out of Bounds Lost Ball Turnover (P1.T1)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:47,0:01:13,0:00:17,15,LAC,shot,,,,,,,,,,Tyrone Wallace,2,,,made,,Fadeaway Jumper,9,63,67,18.7,11.7,Wallace 9' Fadeaway Jumper (2 PTS)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:35,0:01:25,0:00:12,16,DEN,miss,,,,,,,,,,Jamal Murray,0,,,missed,,Jump Shot,25,-95,230,15.5,66,MISS Murray 25' 3PT Jump Shot
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:32,0:01:28,0:00:03,17,LAC,rebound,,,,,,,,,,Austin Rivers,,,,,,rebound defensive,,,,,,Rivers REBOUND (Off:0 Def:1)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:21,0:01:39,0:00:11,18,LAC,miss,,,,,,,,,,Wesley Johnson,0,,,missed,,Jump Shot,23,-234,-1,48.4,4.9,MISS W. Johnson  3PT Jump Shot
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:18,0:01:42,0:00:03,19,DEN,rebound,,,,,,,,,,Nikola Jokic,,,,,,rebound defensive,,,,,,Jokic REBOUND (Off:0 Def:1)
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:12,0:01:48,0:00:06,20,DEN,miss,,,,Austin Rivers,,,,,,Gary Harris,0,,,missed,,Running Layup,5,-36,29,21.4,86.1,"Rivers BLOCK (1 BLK), MISS Harris 5' Running Layup"
0021700912,2017-2018 Regular Season,2/27/2018,Tobias Harris,Wesley Johnson,DeAndre Jordan,Tyrone Wallace,Austin Rivers,Will Barton,Wilson Chandler,Nikola Jokic,Gary Harris,Jamal Murray,1,5,2,0:10:12,0:01:48,0:00:00,22,LAC,rebound,,,,,,,,,,Austin Rivers,,,,,,rebound defensive,,,,,,Rivers REBOUND (Off:0 Def:2)
